title,price,location,area,num_rooms,num_bedrooms,num_baths,Type_de_bien,Surface_de_la_parcelle,Etat,Annees,Type_du_sol,Nombre_detages,features,latitude,longitude,url
À vendre à cité ghazella,625 000 TND,"Cité el Ghazela à
							Raoued",420,5,4,,Maison,"450
								m²",Bon état,,,,Jardin;Garage;Climatisation;Chauffage central;Cuisine équipée,36.954444,10.191389,https://www.mubawab.tn/fr/a/8080570/%C3%A0-vendre-%C3%A0-cit%C3%A9-ghazella
Vente villa Maris S3,750 000 TND,"Hammamet Nord à
							Hammamet",200,4,3,,Villa,"240
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Climatisation;Chauffage central;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8251472/vente-villa-maris-s3
Villa à Kheireddine La Goulette 300m de la plage,950 000 TND,"La Goulette à
							La Goulette",386,7,6,,Maison,,Bon état,,,,Terrasse;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,36.818056,10.305,https://www.mubawab.tn/fr/a/7962626/villa-%C3%A0-kheireddine-la-goulette-300m-de-la-plage
Vente Villa Martin S4,750 000 TND,"Hammamet Nord à
							Hammamet",240,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8251539/vente-villa-martin-s4
Un triplex aux berges du lac1 avec piscine,1 320 000 TND,"Les Berges Du Lac 1 à
							La Marsa",300,5,3,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Entre-seul;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.876389,10.325278,https://www.mubawab.tn/fr/a/8189586/un-triplex-aux-berges-du-lac1-avec-piscine
Une villa à marsa ville,2 300 000 TND,"La Marsa à
							La Marsa",800,5,3,,Maison,,Bon état,,,,Jardin;Garage;Chambre rangement;Entre-seul;Chauffage central;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8241146/une-villa-%C3%A0-marsa-ville
A Vendre Une Villa S6 à JARDIN de Carthage,940 000 TND,"Les Jardins de Carthage à
							Le Kram",322,6,6,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement,36.833333000000025,10.316667,https://www.mubawab.tn/fr/a/8003100/a-vendre-une-villa-s6-%C3%A0-jardin-de-carthage
A Vendre un Appartement S3 avec jardin a Gammarth,945 000 TND,"Gammarth à
							La Marsa",405,5,5,,Villa,"194
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Vue sur mer;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Entre-seul;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8205927/a-vendre-un-appartement-s3-avec-jardin-a-gammarth
"À vendre à La Soukra, Sidi Fredj, S3",750 000 TND,"Sidi Frej à
							La Soukra",250,4,3,,Villa,"360
								m²",Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Meublé;Entre-seul;Antenne parabolique;Chauffage central;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.883333,10.25,https://www.mubawab.tn/fr/a/8237183/%C3%A0-vendre-%C3%A0-la-soukra-sidi-fredj-s3
Vente / Villa Jumelée / Cité Ennasr 2,730 000 TND,"Cité Ennasr 2 à
							Ariana Ville",340,,5,,Villa,"244
								m²",Bon état,,Marbre,,Jardin;Garage;Salon européen;Antenne parabolique;Climatisation;Chauffage central,36.8625,10.19556,https://www.mubawab.tn/fr/a/8170705/vente-villa-jumel%C3%A9e-cit%C3%A9-ennasr-2
Triplex la soukra,Prix à consulter,"La Soukra à
							La Soukra",289,6,4,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Ascenseur;Piscine;Concierge;Entre-seul;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.883333,10.25,https://www.mubawab.tn/fr/a/8233728/triplex-la-soukra
Villa R1 Manar 1,Prix à consulter,Cité El Menzah,536,,9,,Maison,,,,,,Jardin,32.9606,10.52763,https://www.mubawab.tn/fr/a/8245005/villa-r1-manar-1
Vente manar3 grande villa coin de rue,1 850 000 TND,"El Manar 3 à
							El Menzah",650,16,9,,Villa,"530
								m²",Bon état,,Marbre,,Jardin;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.845235,10.164723,https://www.mubawab.tn/fr/a/8251044/vente-manar3-grande-villa-coin-de-rue
Vente menzah5 villa bon état coin de rue,1 469 000 TND,"El Menzah 5 à
							Ariana Ville",600,6,4,,Villa,,Bon état,,Marbre,,Jardin;Terrasse;Garage;Chauffage central,36.8625,10.19556,https://www.mubawab.tn/fr/a/7740934/vente-menzah5-villa-bon-%C3%A9tat-coin-de-rue
Villa de 414 m2 sur artère principale à Menzah 4,1 350 000 TND,"El Menzah 4 à
							El Menzah",414,6,6,,Maison,,Bon état,,,,Jardin,36.845235,10.164723,https://www.mubawab.tn/fr/a/8039310/villa-de-414-m2-sur-art%C3%A8re-principale-%C3%A0-menzah-4
"Villa de haut standing à vendre. 
Surface totale 220 m²",300 000 TND,Cité Ezzouhour 3,220,,3,,Villa,"220
								m²",Bon état,,Carrelage,,,36.77297970000001,10.0993898,https://www.mubawab.tn/fr/a/8246233/villa-de-haut-standing-%C3%A0-vendre-surface-totale-220-m%C2%B2
Villa de standing avec piscine à hammamet,650 000 TND,"Hammamet à
							Hammamet",500,4,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Piscine;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8141035/villa-de-standing-avec-piscine-%C3%A0-hammamet
Villa à Rades Mongil,680 000 TND,"Rades Mongil à
							Rades",400,3,3,,Villa,,Bon état,,,,Jardin;Garage;Cheminée,36.7609,10.2736,https://www.mubawab.tn/fr/a/8251825/villa-%C3%A0-rades-mongil
"Villa S5, Carthage Dermech",Prix à consulter,"Carthage à
							Carthage",810,7,5,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Meublé;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four,36.8566,10.3258,https://www.mubawab.tn/fr/a/7503706/villa-s5-carthage-dermech
"Villa S5, Gammarth village",700 000 TND,"Gammarth Village à
							La Marsa",320,6,5,,Villa,"267
								m²",Bon état,,,,Terrasse;Garage;Chambre rangement;Meublé;Climatisation;Chauffage central;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8202809/villa-s5-gammarth-village
"Duplex S4, Carthage Salambô",685 000 TND,"Salambo à
							Carthage",234,6,5,,Maison,"128
								m²",À rénover,,Carrelage,,Terrasse;Vue sur mer;Climatisation;Chauffage central;Cuisine équipée,36.8566,10.3258,https://www.mubawab.tn/fr/a/8013546/duplex-s4-carthage-salamb%C3%B4
"Villa de plain pied, Carthage Hannibal",Prix à consulter,"Carthage à
							Carthage",1035,4,3,,Villa,,À rénover,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Climatisation;Chauffage central,36.8566,10.3258,https://www.mubawab.tn/fr/a/7889058/villa-de-plain-pied-carthage-hannibal
A vendre une villa à Ennasr 1,1 100 000 TND,"Cité Ennasr 1 à
							Ariana Ville",350,6,6,,Villa,"411
								m²",Bon état,,Marbre,,Jardin;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/8181374/a-vendre-une-villa-%C3%A0-ennasr-1
,,,,,,,,,,,,,,36.84647232102306,10.270918559162709,https://www.mubawab.tn/fr/p/4430/des-bureaux-%C3%A0-louer-lac-2-et-b%C3%A9lv%C3%A9d%C3%A9re
Superbe Villa neuve à Houmt Souk,490 000 TND,"Houmt Souk à
							Houmt Souk",205,4,3,,Villa,"500
								m²",Nouveau,,,,Jardin;Garage,33.86324604998518,10.834550476074218,https://www.mubawab.tn/fr/a/8251035/superbe-villa-neuve-%C3%A0-houmt-souk
"Villa de haut standing, Gammarth supérieur",2 050 000 TND,"Gammarth Supérieur à
							La Marsa",400,11,8,,Villa,"363
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8251201/villa-de-haut-standing-gammarth-sup%C3%A9rieur
"Villa à rénover – Deux niveaux indépendants, Tunis",3 000 000 TND,"Montplaisir à
							Tunis",902,10,8,,Maison,"320
								m²",À rénover,,Carrelage,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,36.81881,10.16596,https://www.mubawab.tn/fr/a/8240827/villa-%C3%A0-r%C3%A9nover-%E2%80%93-deux-niveaux-ind%C3%A9pendants-tunis
Superbe Duplex S3 à vendre à Bhar Lazreg. 3 chambres,532 000 TND,"Bhar Lazreg à
							La Marsa",140,4,3,,Maison,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Ascenseur;Concierge;Entre-seul;Antenne parabolique;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.87278095134796,10.291909660830783,https://www.mubawab.tn/fr/pa/7948140/superbe-duplex-s3-%C3%A0-vendre-%C3%A0-bhar-lazreg-3-chambres
A vendre Villa S4 avec piscine à Sidi jdidi Hammamet,850 000 TND,"Hammamet Sud à
							Hammamet",250,5,4,,Villa,"470
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Entre-seul;Salon européen;Sécurité;Cuisine équipée,36.41209805755108,10.466168739624024,https://www.mubawab.tn/fr/a/8249927/a-vendre-villa-s4-avec-piscine-%C3%A0-sidi-jdidi-hammamet
Somptueux duplex à vendre à Les Jardins de Carthage. Superficie 355 m²,2 000 000 TND,"Les Jardins de Carthage à
							Le Kram",355,5,4,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.85421052118046,10.30065537812417,https://www.mubawab.tn/fr/pa/8075428/somptueux-duplex-%C3%A0-vendre-%C3%A0-les-jardins-de-carthage-superficie-355-m%C2%B2
Duplex en s3 à vendre,760 000 TND,"Nabeul à
							Nabeul",180,4,3,,Maison,"190
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,36.45056,10.73505,https://www.mubawab.tn/fr/a/8201529/duplex-en-s3-%C3%A0-vendre
Une belle villa à vendre à Gammarth supérieur,2 050 000 TND,"Gammarth Supérieur à
							La Marsa",300,6,5,,Villa,"543
								m²",Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité,36.876389,10.325278,https://www.mubawab.tn/fr/a/8232955/une-belle-villa-%C3%A0-vendre-%C3%A0-gammarth-sup%C3%A9rieur
Un duplex plain pied avec une terrasse,585 000 TND,"Ain Zaghouan Nord à
							La Marsa",145,4,3,,Maison,"145
								m²",Bon état,,,,Terrasse;Garage;Ascenseur;Concierge;Chambre rangement;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.8623859,10.2835035,https://www.mubawab.tn/fr/a/8206962/un-duplex-plain-pied-avec-une-terrasse
Maison RDC S3 avec garage,160 000 TND,Kélibia,156,1,3,,Maison,,Bon état,,Carrelage,,Jardin;Garage;Antenne parabolique;Climatisation;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.8493,11.0918,https://www.mubawab.tn/fr/a/8219101/maison-rdc-s3-avec-garage
"Villa à vendre à Cité Assemer AFH – 260 m² sur 400 m², titrée",460 000 TND,Kélibia,260,4,3,,Villa,"400
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Antenne parabolique;Double vitrage;Porte blindée,36.855790273634625,11.103129650878904,https://www.mubawab.tn/fr/a/8168312/villa-%C3%A0-vendre-%C3%A0-cit%C3%A9-assemer-afh-%E2%80%93-260-m%C2%B2-sur-400-m%C2%B2-titr%C3%A9e
Une magnifique villa de maître,650 000 TND,"Hammamet Nord à
							Hammamet",1000,5,5,,Villa,"1000
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur mer;Vue sur les montagnes;Piscine;Entre-seul,36.419773,10.661894,https://www.mubawab.tn/fr/a/8243254/une-magnifique-villa-de-ma%C3%AEtre
Villa de haut standing à vendre à kélibia,470 000 TND,Kélibia,224,9,4,,Maison,"280
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Climatisation;Porte blindée;Cuisine équipée,36.84830584669855,11.085077025551424,https://www.mubawab.tn/fr/a/8188080/villa-de-haut-standing-%C3%A0-vendre-%C3%A0-k%C3%A9libia
Maison jumelée à vendre à kélibia,175 000 TND,Kélibia,200,7,2,,Maison,"238
								m²",À rénover,,,,Jardin;Terrasse;Cuisine équipée,36.8493,11.0918,https://www.mubawab.tn/fr/a/8189496/maison-jumel%C3%A9e-%C3%A0-vendre-%C3%A0-k%C3%A9libia
Un villa plain pied à la Soukra,1 100 000 TND,"Sidi Frej à
							La Soukra",1000,4,3,,Villa,"1000
								m²",À rénover,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central,34.696444,11.137673,https://www.mubawab.tn/fr/a/8185105/un-villa-plain-pied-%C3%A0-la-soukra
Villa individuelle en vente,1 600 000 TND,Sahline,21825,,,,Villa,,,,,,Terrasse;Garage,35.75,10.72,https://www.mubawab.tn/fr/a/8248214/villa-individuelle-en-vente
Villa inachevée en vente,300 000 TND,Sahline,250,,,,Villa,,,,,,Jardin;Terrasse;Garage,35.75,10.72,https://www.mubawab.tn/fr/a/8244366/villa-inachev%C3%A9e-en-vente
Villa individuelle en vente,700 000 TND,"La Manouba à
							La Manouba",180,4,3,,Villa,"500
								m²",Bon état,,,,Jardin;Garage;Entre-seul;Climatisation;Cuisine équipée,36.77855,10.05538,https://www.mubawab.tn/fr/a/8244756/villa-individuelle-en-vente
Maison jumelée en vente,600 000 TND,"La Manouba à
							La Manouba",349,3,2,,Villa,,À rénover,,,,Jardin;Terrasse;Cuisine équipée,36.77855,10.05538,https://www.mubawab.tn/fr/a/8242529/maison-jumel%C3%A9e-en-vente
Immeuble à Usage mixte en Vente,800 000 TND,"La Manouba à
							La Manouba",172,9,6,,Maison,"242
								m²",Bon état,,,,Terrasse;Entre-seul;Climatisation;Cuisine équipée;Four;Micro-ondes,36.77855,10.05538,https://www.mubawab.tn/fr/a/8242892/immeuble-%C3%A0-usage-mixte-en-vente
Villa Individuelle S6 à cité Amal,750 000 TND,"La Manouba à
							La Manouba",450,2,6,,Villa,"292
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.77855,10.05538,https://www.mubawab.tn/fr/a/8048878/villa-individuelle-s6-%C3%A0-cit%C3%A9-amal
Villa individuelle en S7 En Vente,3 000 000 TND,"La Manouba à
							La Manouba",1400,3,7,,Villa,,Bon état,,Marbre,,Jardin;Terrasse;Garage;Ascenseur;Piscine;Chambre rangement;Meublé;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.77855,10.05538,https://www.mubawab.tn/fr/a/8171219/villa-individuelle-en-s7-en-vente
Maison jumelée en vente,330 000 TND,"La Manouba à
							La Manouba",150,8,6,,Villa,,Bon état,,,,,36.77855,10.05538,https://www.mubawab.tn/fr/a/8214029/maison-jumel%C3%A9e-en-vente
Villa individuelle en vente,550 000 TND,"La Manouba à
							La Manouba",200,6,4,,Maison,"207
								m²",À rénover,,Carrelage,,Jardin,36.77855,10.05538,https://www.mubawab.tn/fr/a/8238957/villa-individuelle-en-vente
A vendre: un duplex S4 de haut standing à SAHLOUL 4,900 000 TND,"Sahloul à
							Sousse Ville",300,5,4,,Maison,,Nouveau,,,,Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée,35.8273,10.6339,https://www.mubawab.tn/fr/a/8071007/a-vendre-un-duplex-s4-de-haut-standing-%C3%A0-sahloul-4
À louer – Villa indépendante – à Kantaoui 3800 DT,Prix à consulter,"Hammam Sousse à
							Hammam Sousse",880,6,5,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée,35.8569,10.5972,https://www.mubawab.tn/fr/a/8190490/%C3%A0-louer-%E2%80%93-villa-ind%C3%A9pendante-%E2%80%93-%C3%A0-kantaoui-3800-dt
Vente Villa Cellio S3,700 000 TND,"Hammamet à
							Hammamet",230,4,3,,Villa,"300
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Salon européen;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8250751/vente-villa-cellio-s3
À vendre un duplex s3 à mourouj 3,230 000 TND,"El Mourouj 3 à
							El Mourouj",90,4,3,,Maison,,Bon état,,,,Terrasse;Garage;Entre-seul,36.6938694,10.2622167,https://www.mubawab.tn/fr/a/8251250/%C3%A0-vendre-un-duplex-s3-%C3%A0-mourouj-3
"Superbe villa moderne à Jinen Mansoura, Kélibia",348 000 TND,Kélibia,200,4,3,,Villa,"120
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Antenne parabolique;Climatisation;Double vitrage,36.8493,11.0918,https://www.mubawab.tn/fr/a/8251256/superbe-villa-moderne-%C3%A0-jinen-mansoura-k%C3%A9libia
Éblouissant terrain avec villa à vendre à Raoued,400 000 TND,"Ariana à
							Ariana Ville",1100,6,4,,Villa,,Bon état,,,,Jardin;Garage,36.8625,10.19556,https://www.mubawab.tn/fr/a/8078024/%C3%A9blouissant-terrain-avec-villa-%C3%A0-vendre-%C3%A0-raoued
Villa blondie,1 200 000 TND,"Hammamet Sud à
							Hammamet",400,5,4,,Villa,"650
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Entre-seul;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.40012380572145,10.618204587312587,https://www.mubawab.tn/fr/a/7998397/villa-blondie
,,,,,,,,,,,,,,36.88017749331924,10.223735809653597,https://www.mubawab.tn/fr/p/4450/r%C3%A9sidence-casablanca-%E2%80%93-l%E2%80%99urbanit%C3%A9-chic-%C3%A0-la-soukra
Villa El Ward,1 100 000 TND,"Hammamet à
							Hammamet",412,4,3,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Vue sur les montagnes;Piscine;Chambre rangement;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8233418/villa-el-ward
Une superbe villa à vendre situé à kantaoui,2 800 000 TND,"El Kantaoui à
							Hammam Sousse",1111,1,4,,Villa,,Bon état,,,,Garage;Meublé;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,35.8569,10.5972,https://www.mubawab.tn/fr/a/7981764/une-superbe-villa-%C3%A0-vendre-situ%C3%A9-%C3%A0-kantaoui
Villa de haut standing S4 à vendre à La Soukra,1 250 000 TND,"La Soukra à
							La Soukra",238,,5,,Maison,,,,,,Jardin;Terrasse;Piscine;Cuisine équipée,36.88833,10.27417,https://www.mubawab.tn/fr/a/8239137/villa-de-haut-standing-s4-%C3%A0-vendre-%C3%A0-la-soukra
A vendre Villa 279 m2 à La Soukra,Prix à consulter,"La Soukra à
							La Soukra",279,5,4,,Villa,"300
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Concierge;Entre-seul;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8253119/a-vendre-villa-279-m2-%C3%A0-la-soukra
Une charmante villa 5min de la plage jinan,830 000 TND,"Hammamet Sud à
							Hammamet",320,6,4,,Villa,"500
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Concierge;Salon européen;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.40400700000001,10.568995,https://www.mubawab.tn/fr/a/8233666/une-charmante-villa-5min-de-la-plage-jinan
Une luxueuse villa de hammametoi,1 250 000 TND,"Hammamet Sud à
							Hammamet",600,5,5,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Salon européen;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.40107999999999,10.61457,https://www.mubawab.tn/fr/a/7901519/une-luxueuse-villa-de-hammametoi
Villa jumelée en vente,480 000 TND,"Ariana à
							Ariana Ville",369,,,,Villa,,,,,,Jardin,36.8625,10.19556,https://www.mubawab.tn/fr/a/8241769/villa-jumel%C3%A9e-en-vente
Villa à vendre en cours de construction,550 000 TND,"Midoune à
							Midoun",175,4,3,,Villa,"600
								m²",Nouveau,,,,Jardin;Terrasse;Piscine,33.80649531674179,10.992478942871093,https://www.mubawab.tn/fr/a/8250671/villa-%C3%A0-vendre-en-cours-de-construction
Villa de 650 m2 bâtit sur terrain de 537 m2 à Menzah 8,1 350 000 TND,"El Menzah 8 à
							Ariana Ville",650,7,6,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Cuisine équipée;Four,36.8625,10.19556,https://www.mubawab.tn/fr/a/7614190/villa-de-650-m2-b%C3%A2tit-sur-terrain-de-537-m2-%C3%A0-menzah-8
A Vendre villa 2S7 Indépendante au bardo,950 000 TND,"Le Bardo à
							Le Bardo",720,9,7,,Maison,,Bon état,,Marbre,,Jardin;Terrasse;Garage;Porte blindée;Cuisine équipée,36.83017,10.13736,https://www.mubawab.tn/fr/a/8250749/a-vendre-villa-2s7-ind%C3%A9pendante-au-bardo
